"city","minute","carNow","transitNow","activeNow","populationChange","vsDailyAverage","routeDerivedCarPopulation","curveCarPopulationSameCoverage"
"zurich","0","0","0","0","0","-52701","0","0"
"zurich","5","0","0","0","0","-52701","0","0"
"zurich","10","0","0","0","0","-52701","0","0"
"zurich","15","0","0","0","0","-52701","0","0"
"zurich","20","0","0","0","0","-52701","0","0"
"zurich","25","0","0","0","0","-52701","0","0"
"zurich","30","0","0","0","0","-52701","0","0"
"zurich","35","0","0","0","0","-52701","0","0"
"zurich","40","0","0","0","0","-52701","0","0"
"zurich","45","0","0","0","0","-52701","0","0"
"zurich","50","0","0","0","0","-52701","0","0"
"zurich","55","0","0","0","0","-52701","0","0"
"zurich","60","0","0","0","0","-52701","0","0"
"zurich","65","0","0","0","0","-52701","0","0"
"zurich","70","0","0","0","0","-52701","0","0"
"zurich","75","0","0","0","0","-52701","0","0"
"zurich","80","0","0","0","0","-52701","0","0"
"zurich","85","0","0","0","0","-52701","0","0"
"zurich","90","0","0","0","0","-52701","0","0"
"zurich","95","0","0","0","0","-52701","0","0"
"zurich","100","0","0","0","0","-52701","0","0"
"zurich","105","0","0","0","0","-52701","0","0"
"zurich","110","0","0","0","0","-52701","0","0"
"zurich","115","0","0","0","0","-52701","0","0"
"zurich","120","0","0","0","0","-52701","0","0"
"zurich","125","0","0","0","0","-52701","0","0"
"zurich","130","0","0","0","0","-52701","0","0"
"zurich","135","0","0","0","0","-52701","0","0"
"zurich","140","0","0","0","0","-52701","0","0"
"zurich","145","0","0","0","0","-52701","0","0"
"zurich","150","0","0","0","0","-52701","0","0"
"zurich","155","0","0","0","0","-52701","0","0"
"zurich","160","0","0","0","0","-52701","0","0"
"zurich","165","0","0","0","0","-52701","0","0"
"zurich","170","0","0","0","0","-52701","0","0"
"zurich","175","0","0","0","0","-52701","0","0"
"zurich","180","0","0","0","0","-52701","0","0"
"zurich","185","0","0","0","0","-52701","0","0"
"zurich","190","0","0","0","0","-52701","0","0"
"zurich","195","0","0","0","0","-52701","0","0"
"zurich","200","0","0","0","0","-52701","0","0"
"zurich","205","0","0","0","0","-52701","0","0"
"zurich","210","0","0","0","0","-52701","0","0"
"zurich","215","0","0","0","0","-52701","0","0"
"zurich","220","0","0","0","0","-52701","0","0"
"zurich","225","0","0","0","0","-52701","0","0"
"zurich","230","0","0","0","0","-52701","0","0"
"zurich","235","0","0","0","0","-52701","0","0"
"zurich","240","0","0","0","0","-52701","0","0"
"zurich","245","0","0","0","0","-52701","0","0"
"zurich","250","0","0","0","0","-52701","0","0"
"zurich","255","0","0","0","0","-52701","0","0"
"zurich","260","0","0","0","0","-52701","0","0"
"zurich","265","0","0","0","0","-52701","0","0"
"zurich","270","0","0","0","0","-52701","0","0"
"zurich","275","0","0","0","0","-52701","0","0"
"zurich","280","0","0","0","0","-52701","0","0"
"zurich","285","0","0","0","0","-52701","0","0"
"zurich","290","0","0","0","0","-52701","0","0"
"zurich","295","0","0","0","0","-52701","0","0"
"zurich","300","0","0","0","0","-52701","0","0"
"zurich","305","46","90","3","-30","-52731","-10","-10"
"zurich","310","183","361","12","-121","-52822","-41","-41"
"zurich","315","412","812","27","-271","-52972","-92","-92"
"zurich","320","732","1444","48","-482","-53183","-164","-164"
"zurich","325","1136","2255","75","-746","-53447","-250","-250"
"zurich","330","1604","3218","108","-1031","-53732","-337","-337"
"zurich","335","2120","4292","146","-1289","-53990","-411","-411"
"zurich","340","2663","5455","187","-1488","-54189","-456","-456"
"zurich","345","3224","6687","232","-1601","-54302","-465","-465"
"zurich","350","3795","7962","281","-1602","-54303","-430","-430"
"zurich","355","4371","9269","332","-1479","-54180","-350","-350"
"zurich","360","4949","10602","385","-1222","-53923","-221","-221"
"zurich","365","5529","11950","441","-824","-53525","-42","-42"
"zurich","370","6110","13310","499","-281","-52982","186","186"
"zurich","375","6691","14678","558","412","-52289","464","464"
"zurich","380","7273","16055","619","1254","-51447","792","792"
"zurich","385","7855","17437","682","2248","-50453","1171","1171"
"zurich","390","8437","18823","745","3395","-49306","1599","1599"
"zurich","395","9019","20213","809","4696","-48005","2079","2079"
"zurich","400","9601","21605","873","6153","-46548","2609","2609"
"zurich","405","10183","22999","938","7766","-44935","3190","3190"
"zurich","410","10766","24393","1003","9536","-43165","3821","3821"
"zurich","415","11348","25787","1068","11463","-41238","4503","4503"
"zurich","420","11930","27181","1133","13548","-39153","5235","5235"
"zurich","425","12512","28576","1198","15790","-36911","6018","6018"
"zurich","430","13094","29970","1264","18190","-34511","6851","6851"
"zurich","435","13676","31365","1329","20747","-31954","7735","7735"
"zurich","440","14258","32759","1394","23462","-29239","8669","8669"
"zurich","445","14840","34154","1459","26334","-26367","9654","9654"
"zurich","450","15422","35548","1524","29364","-23337","10690","10690"
"zurich","455","15913","36762","1583","32611","-20090","11796","11796"
"zurich","460","16221","37615","1630","36137","-16564","12994","12994"
"zurich","465","16345","38107","1665","39940","-12761","14284","14284"
"zurich","470","16287","38237","1688","44021","-8680","15664","15664"
"zurich","475","16061","38009","1699","48367","-4334","17125","17125"
"zurich","480","15706","37479","1699","52911","210","18639","18639"
"zurich","485","15258","36725","1689","57560","4859","20176","20176"
"zurich","490","14753","35793","1671","62247","9546","21706","21706"
"zurich","495","14214","34725","1646","66920","14219","23213","23213"
"zurich","500","13654","33568","1615","71528","18827","24685","24685"
"zurich","505","13084","32348","1578","76043","23342","26116","26116"
"zurich","510","12510","31078","1536","80450","27749","27499","27499"
"zurich","515","11932","29776","1489","84731","32030","28835","28835"
"zurich","520","11352","28451","1439","88878","36177","30123","30123"
"zurich","525","10771","27108","1385","92886","40185","31360","31360"
"zurich","530","10190","25750","1328","96751","44050","32548","32548"
"zurich","535","9608","24380","1268","100470","47769","33686","33686"
"zurich","540","9026","23001","1207","104041","51340","34773","34773"
"zurich","545","8444","21616","1144","107461","54760","35810","35810"
"zurich","550","7862","20226","1081","110727","58026","36796","36796"
"zurich","555","7280","18834","1017","113837","61136","37732","37732"
"zurich","560","6698","17440","952","116792","64091","38617","38617"
"zurich","565","6116","16046","887","119590","66889","39451","39451"
"zurich","570","5534","14651","822","122230","69529","40236","40236"
"zurich","575","4951","13257","756","124713","72012","40969","40969"
"zurich","580","4369","11863","691","127038","74337","41652","41652"
"zurich","585","3787","10468","626","129206","76505","42285","42285"
"zurich","590","3205","9074","561","131216","78515","42867","42867"
"zurich","595","2623","7679","496","133069","80368","43398","43398"
"zurich","600","2041","6285","431","134764","82063","43879","43879"
"zurich","605","1505","4981","368","136272","83571","44299","44299"
"zurich","610","1060","3857","312","137562","84861","44648","44648"
"zurich","615","706","2914","262","138634","85933","44926","44926"
"zurich","620","444","2151","218","139489","86788","45133","45133"
"zurich","625","266","1568","180","140132","87431","45275","45275"
"zurich","630","153","1136","148","140598","87897","45365","45365"
"zurich","635","86","816","120","140932","88231","45418","45418"
"zurich","640","47","585","97","141169","88468","45450","45450"
"zurich","645","26","422","77","141334","88633","45467","45467"
"zurich","650","14","303","60","141453","88752","45477","45477"
"zurich","655","8","216","46","141539","88838","45482","45482"
"zurich","660","5","153","34","141601","88900","45486","45486"
"zurich","665","2","107","25","141647","88946","45488","45488"
"zurich","670","1","72","17","141681","88980","45489","45489"
"zurich","675","1","47","12","141706","89005","45489","45489"
"zurich","680","0","29","7","141723","89022","45490","45490"
"zurich","685","0","16","5","141735","89034","45490","45490"
"zurich","690","0","9","3","141742","89041","45490","45490"
"zurich","695","0","4","2","141746","89045","45490","45490"
"zurich","700","0","2","1","141749","89048","45490","45490"
"zurich","705","0","0","0","141750","89049","45490","45490"
"zurich","710","0","0","0","141750","89049","45490","45490"
"zurich","715","0","0","0","141750","89049","45490","45490"
"zurich","720","0","0","0","141750","89049","45490","45490"
"zurich","725","0","0","0","141750","89049","45490","45490"
"zurich","730","0","0","0","141750","89049","45490","45490"
"zurich","735","0","0","0","141750","89049","45490","45490"
"zurich","740","0","0","0","141750","89049","45490","45490"
"zurich","745","0","0","0","141750","89049","45490","45490"
"zurich","750","0","0","0","141750","89049","45490","45490"
"zurich","755","0","0","0","141750","89049","45490","45490"
"zurich","760","0","0","0","141750","89049","45490","45490"
"zurich","765","0","0","0","141750","89049","45490","45490"
"zurich","770","0","0","0","141750","89049","45490","45490"
"zurich","775","0","0","0","141750","89049","45490","45490"
"zurich","780","0","0","0","141750","89049","45490","45490"
"zurich","785","0","0","0","141750","89049","45490","45490"
"zurich","790","0","0","0","141750","89049","45490","45490"
"zurich","795","0","0","0","141750","89049","45490","45490"
"zurich","800","0","0","0","141750","89049","45490","45490"
"zurich","805","0","0","0","141750","89049","45490","45490"
"zurich","810","0","0","0","141750","89049","45490","45490"
"zurich","815","0","0","0","141750","89049","45490","45490"
"zurich","820","0","0","0","141750","89049","45490","45490"
"zurich","825","0","0","0","141750","89049","45490","45490"
"zurich","830","0","0","0","141750","89049","45490","45490"
"zurich","835","0","0","0","141750","89049","45490","45490"
"zurich","840","0","0","0","141750","89049","45490","45490"
"zurich","845","0","0","0","141750","89049","45490","45490"
"zurich","850","0","0","0","141750","89049","45490","45490"
"zurich","855","0","0","0","141750","89049","45490","45490"
"zurich","860","0","0","0","141750","89049","45490","45490"
"zurich","865","0","0","0","141750","89049","45490","45490"
"zurich","870","0","0","0","141750","89049","45490","45490"
"zurich","875","0","0","0","141750","89049","45490","45490"
"zurich","880","0","0","0","141750","89049","45490","45490"
"zurich","885","0","0","0","141750","89049","45490","45490"
"zurich","890","0","0","0","141750","89049","45490","45490"
"zurich","895","0","0","0","141750","89049","45490","45490"
"zurich","900","0","0","0","141750","89049","45490","45490"
"zurich","905","46","90","3","141641","88940","45454","45454"
"zurich","910","183","361","12","141314","88613","45348","45348"
"zurich","915","412","812","27","140770","88069","45170","45170"
"zurich","920","732","1444","48","140008","87307","44922","44922"
"zurich","925","1137","2255","75","139031","86330","44605","44605"
"zurich","930","1610","3218","108","137853","85152","44226","44226"
"zurich","935","2133","4292","146","136488","83787","43787","43787"
"zurich","940","2687","5455","188","134942","82241","43293","43293"
"zurich","945","3259","6687","233","133223","80522","42746","42746"
"zurich","950","3843","7962","282","131335","78634","42146","42146"
"zurich","955","4432","9269","333","129283","76582","41495","41495"
"zurich","960","5024","10602","387","127068","74367","40793","40793"
"zurich","965","5618","11950","444","124692","71991","40040","40040"
"zurich","970","6213","13310","502","122155","69454","39237","39237"
"zurich","975","6808","14678","562","119459","66758","38383","38383"
"zurich","980","7403","16055","624","116604","63903","37479","37479"
"zurich","985","7998","17437","687","113589","60888","36524","36524"
"zurich","990","8593","18823","751","110416","57715","35519","35519"
"zurich","995","9188","20213","815","107085","54384","34463","34463"
"zurich","1000","9783","21605","881","103595","50894","33356","33356"
"zurich","1005","10379","22999","946","99948","47247","32199","32199"
"zurich","1010","10974","24393","1012","96142","43441","30992","30992"
"zurich","1015","11569","25787","1078","92179","39478","29733","29733"
"zurich","1020","12164","27181","1144","88059","35358","28425","28425"
"zurich","1025","12759","28576","1209","83781","31080","27065","27065"
"zurich","1030","13354","29970","1275","79345","26644","25656","25656"
"zurich","1035","13950","31365","1341","74752","22051","24195","24195"
"zurich","1040","14545","32759","1407","70002","17301","22684","22684"
"zurich","1045","15140","34154","1473","65094","12393","21123","21123"
"zurich","1050","15735","35548","1539","60028","7327","19511","19511"
"zurich","1055","16239","36762","1598","55023","2322","17920","17920"
"zurich","1060","16560","37615","1646","50296","-2405","16420","16420"
"zurich","1065","16697","38107","1682","45847","-6854","15011","15011"
"zurich","1070","16652","38237","1705","41676","-11025","13694","13694"
"zurich","1075","16437","38009","1717","37776","-14925","12462","12462"
"zurich","1080","16086","37479","1717","34121","-18580","11306","11306"
"zurich","1085","15636","36725","1708","30684","-22017","10217","10217"
"zurich","1090","15123","35793","1690","27450","-25251","9189","9189"
"zurich","1095","14574","34725","1665","24406","-28295","8218","8218"
"zurich","1100","14002","33568","1634","21541","-31160","7300","7300"
"zurich","1105","13418","32348","1597","18847","-33854","6434","6434"
"zurich","1110","12829","31078","1554","16322","-36379","5619","5619"
"zurich","1115","12237","29776","1508","13961","-38740","4855","4855"
"zurich","1120","11643","28451","1457","11763","-40938","4142","4142"
"zurich","1125","11048","27108","1402","9728","-42973","3479","3479"
"zurich","1130","10453","25750","1345","7853","-44848","2867","2867"
"zurich","1135","9858","24380","1285","6139","-46562","2306","2306"
"zurich","1140","9263","23001","1222","4585","-48116","1795","1795"
"zurich","1145","8668","21616","1159","3190","-49511","1335","1335"
"zurich","1150","8072","20226","1094","1953","-50748","925","925"
"zurich","1155","7477","18834","1029","875","-51826","566","566"
"zurich","1160","6882","17440","964","-45","-52746","257","257"
"zurich","1165","6287","16046","898","-807","-53508","-1","-1"
"zurich","1170","5692","14651","832","-1411","-54112","-209","-209"
"zurich","1175","5096","13257","766","-1858","-54559","-366","-366"
"zurich","1180","4501","11863","700","-2148","-54849","-472","-472"
"zurich","1185","3906","10468","634","-2280","-54981","-528","-528"
"zurich","1190","3311","9074","569","-2254","-54955","-534","-534"
"zurich","1195","2716","7679","503","-2071","-54772","-489","-489"
"zurich","1200","2120","6285","437","-1731","-54432","-393","-393"
"zurich","1205","1571","4981","374","-1342","-54043","-283","-283"
"zurich","1210","1113","3857","317","-1013","-53714","-192","-192"
"zurich","1215","747","2914","266","-744","-53445","-123","-123"
"zurich","1220","472","2151","222","-536","-53237","-73","-73"
"zurich","1225","282","1568","183","-384","-53085","-42","-42"
"zurich","1230","160","1136","150","-277","-52978","-22","-22"
"zurich","1235","87","816","122","-199","-52900","-11","-11"
"zurich","1240","46","585","98","-144","-52845","-5","-5"
"zurich","1245","23","422","77","-106","-52807","-2","-2"
"zurich","1250","11","303","60","-78","-52779","-1","-1"
"zurich","1255","6","216","46","-57","-52758","0","0"
"zurich","1260","3","153","34","-42","-52743","0","0"
"zurich","1265","1","107","24","-30","-52731","0","0"
"zurich","1270","0","72","17","-21","-52722","0","0"
"zurich","1275","0","47","11","-14","-52715","0","0"
"zurich","1280","0","29","7","-9","-52710","0","0"
"zurich","1285","0","16","4","-5","-52706","0","0"
"zurich","1290","0","9","2","-3","-52704","0","0"
"zurich","1295","0","4","1","-2","-52703","0","0"
"zurich","1300","0","2","0","-1","-52702","0","0"
"zurich","1305","0","0","0","0","-52701","0","0"
"zurich","1310","0","0","0","0","-52701","0","0"
"zurich","1315","0","0","0","0","-52701","0","0"
"zurich","1320","0","0","0","0","-52701","0","0"
"zurich","1325","0","0","0","0","-52701","0","0"
"zurich","1330","0","0","0","0","-52701","0","0"
"zurich","1335","0","0","0","0","-52701","0","0"
"zurich","1340","0","0","0","0","-52701","0","0"
"zurich","1345","0","0","0","0","-52701","0","0"
"zurich","1350","0","0","0","0","-52701","0","0"
"zurich","1355","0","0","0","0","-52701","0","0"
"zurich","1360","0","0","0","0","-52701","0","0"
"zurich","1365","0","0","0","0","-52701","0","0"
"zurich","1370","0","0","0","0","-52701","0","0"
"zurich","1375","0","0","0","0","-52701","0","0"
"zurich","1380","0","0","0","0","-52701","0","0"
"zurich","1385","0","0","0","0","-52701","0","0"
"zurich","1390","0","0","0","0","-52701","0","0"
"zurich","1395","0","0","0","0","-52701","0","0"
"zurich","1400","0","0","0","0","-52701","0","0"
"zurich","1405","0","0","0","0","-52701","0","0"
"zurich","1410","0","0","0","0","-52701","0","0"
"zurich","1415","0","0","0","0","-52701","0","0"
"zurich","1420","0","0","0","0","-52701","0","0"
"zurich","1425","0","0","0","0","-52701","0","0"
"zurich","1430","0","0","0","0","-52701","0","0"
"zurich","1435","0","0","0","0","-52701","0","0"
"zurich","1440","0","0","0","0","-52701","0","0"
"geneva","0","0","0","0","0","-48676","0","0"
"geneva","5","0","0","0","0","-48676","0","0"
"geneva","10","0","0","0","0","-48676","0","0"
"geneva","15","0","0","0","0","-48676","0","0"
"geneva","20","0","0","0","0","-48676","0","0"
"geneva","25","0","0","0","0","-48676","0","0"
"geneva","30","0","0","0","0","-48676","0","0"
"geneva","35","0","0","0","0","-48676","0","0"
"geneva","40","0","0","0","0","-48676","0","0"
"geneva","45","0","0","0","0","-48676","0","0"
"geneva","50","0","0","0","0","-48676","0","0"
"geneva","55","0","0","0","0","-48676","0","0"
"geneva","60","0","0","0","0","-48676","0","0"
"geneva","65","0","0","0","0","-48676","0","0"
"geneva","70","0","0","0","0","-48676","0","0"
"geneva","75","0","0","0","0","-48676","0","0"
"geneva","80","0","0","0","0","-48676","0","0"
"geneva","85","0","0","0","0","-48676","0","0"
"geneva","90","0","0","0","0","-48676","0","0"
"geneva","95","0","0","0","0","-48676","0","0"
"geneva","100","0","0","0","0","-48676","0","0"
"geneva","105","0","0","0","0","-48676","0","0"
"geneva","110","0","0","0","0","-48676","0","0"
"geneva","115","0","0","0","0","-48676","0","0"
"geneva","120","0","0","0","0","-48676","0","0"
"geneva","125","0","0","0","0","-48676","0","0"
"geneva","130","0","0","0","0","-48676","0","0"
"geneva","135","0","0","0","0","-48676","0","0"
"geneva","140","0","0","0","0","-48676","0","0"
"geneva","145","0","0","0","0","-48676","0","0"
"geneva","150","0","0","0","0","-48676","0","0"
"geneva","155","0","0","0","0","-48676","0","0"
"geneva","160","0","0","0","0","-48676","0","0"
"geneva","165","0","0","0","0","-48676","0","0"
"geneva","170","0","0","0","0","-48676","0","0"
"geneva","175","0","0","0","0","-48676","0","0"
"geneva","180","0","0","0","0","-48676","0","0"
"geneva","185","0","0","0","0","-48676","0","0"
"geneva","190","0","0","0","0","-48676","0","0"
"geneva","195","0","0","0","0","-48676","0","0"
"geneva","200","0","0","0","0","-48676","0","0"
"geneva","205","0","0","0","0","-48676","0","0"
"geneva","210","0","0","0","0","-48676","0","0"
"geneva","215","0","0","0","0","-48676","0","0"
"geneva","220","0","0","0","0","-48676","0","0"
"geneva","225","0","0","0","0","-48676","0","0"
"geneva","230","0","0","0","0","-48676","0","0"
"geneva","235","0","0","0","0","-48676","0","0"
"geneva","240","0","0","0","0","-48676","0","0"
"geneva","245","0","0","0","0","-48676","0","0"
"geneva","250","0","0","0","0","-48676","0","0"
"geneva","255","0","0","0","0","-48676","0","0"
"geneva","260","0","0","0","0","-48676","0","0"
"geneva","265","0","0","0","0","-48676","0","0"
"geneva","270","0","0","0","0","-48676","0","0"
"geneva","275","0","0","0","0","-48676","0","0"
"geneva","280","0","0","0","0","-48676","0","0"
"geneva","285","0","0","0","0","-48676","0","0"
"geneva","290","0","0","0","0","-48676","0","0"
"geneva","295","0","0","0","0","-48676","0","0"
"geneva","300","0","0","0","0","-48676","0","0"
"geneva","305","55","17","3","-3","-48679","-1","-1"
"geneva","310","220","69","14","-11","-48687","-4","-4"
"geneva","315","493","156","31","-24","-48700","-8","-8"
"geneva","320","872","277","55","-39","-48715","-10","-10"
"geneva","325","1351","433","85","-48","-48724","-4","-4"
"geneva","330","1916","623","121","-37","-48713","23","23"
"geneva","335","2547","847","161","14","-48662","91","91"
"geneva","340","3229","1103","203","125","-48551","216","216"
"geneva","345","3945","1387","247","316","-48360","412","412"
"geneva","350","4684","1696","292","602","-48074","693","693"
"geneva","355","5435","2025","338","997","-47679","1068","1068"
"geneva","360","6194","2373","385","1509","-47167","1541","1541"
"geneva","365","6958","2735","433","2143","-46533","2114","2114"
"geneva","370","7726","3110","480","2902","-45774","2790","2790"
"geneva","375","8495","3495","529","3790","-44886","3570","3570"
"geneva","380","9266","3887","577","4810","-43866","4455","4455"
"geneva","385","10037","4286","625","5965","-42711","5444","5444"
"geneva","390","10808","4688","674","7256","-41420","6539","6539"
"geneva","395","11580","5093","722","8685","-39991","7739","7739"
"geneva","400","12352","5501","771","10252","-38424","9045","9045"
"geneva","405","13124","5909","819","11957","-36719","10456","10456"
"geneva","410","13896","6319","868","13802","-34874","11973","11973"
"geneva","415","14669","6730","916","15785","-32891","13596","13596"
"geneva","420","15441","7142","965","17908","-30768","15324","15324"
"geneva","425","16213","7554","1013","20171","-28505","17158","17158"
"geneva","430","16985","7966","1062","22574","-26102","19098","19098"
"geneva","435","17757","8378","1110","25117","-23559","21143","21143"
"geneva","440","18529","8790","1159","27800","-20876","23294","23294"
"geneva","445","19302","9202","1207","30623","-18053","25551","25551"
"geneva","450","20074","9615","1256","33585","-15091","27913","27913"
"geneva","455","20736","9992","1298","36694","-11982","30383","30383"
"geneva","460","21179","10301","1325","39954","-8722","32963","32963"
"geneva","465","21405","10540","1339","43363","-5313","35651","35651"
"geneva","470","21419","10710","1340","46915","-1761","38440","38440"
"geneva","475","21233","10810","1328","50597","1921","41319","41319"
"geneva","480","20876","10843","1305","54379","5703","44261","44261"
"geneva","485","20384","10808","1274","58220","9544","47228","47228"
"geneva","490","19794","10708","1238","62081","13405","50186","50186"
"geneva","495","19134","10552","1199","65923","17247","53106","53106"
"geneva","500","18427","10347","1157","69715","21039","55965","55965"
"geneva","505","17697","10100","1113","73427","24751","58740","58740"
"geneva","510","16952","9819","1068","77047","28371","61425","61425"
"geneva","515","16196","9506","1022","80564","31888","64013","64013"
"geneva","520","15433","9169","975","83971","35295","66504","66504"
"geneva","525","14666","8811","927","87258","38582","68892","68892"
"geneva","530","13897","8439","879","90421","41745","71177","71177"
"geneva","535","13127","8055","831","93456","44780","73357","73357"
"geneva","540","12356","7662","782","96358","47682","75432","75432"
"geneva","545","11585","7264","734","99125","50449","77402","77402"
"geneva","550","10813","6862","686","101756","53080","79267","79267"
"geneva","555","10041","6457","637","104250","55574","81026","81026"
"geneva","560","9269","6049","589","106606","57930","82680","82680"
"geneva","565","8497","5640","540","108823","60147","84228","84228"
"geneva","570","7725","5230","492","110902","62226","85670","85670"
"geneva","575","6952","4818","443","112841","64165","87007","87007"
"geneva","580","6180","4407","395","114640","65964","88238","88238"
"geneva","585","5408","3995","346","116300","67624","89363","89363"
"geneva","590","4636","3583","297","117819","69143","90383","90383"
"geneva","595","3864","3171","249","119199","70523","91297","91297"
"geneva","600","3092","2759","200","120439","71763","92105","92105"
"geneva","605","2374","2364","155","121536","72860","92806","92806"
"geneva","610","1767","2003","117","122487","73811","93400","93400"
"geneva","615","1268","1678","86","123293","74617","93888","93888"
"geneva","620","875","1386","61","123959","75283","94271","94271"
"geneva","625","582","1130","43","124489","75813","94556","94556"
"geneva","630","374","907","30","124899","76223","94758","94758"
"geneva","635","234","719","22","125209","76533","94894","94894"
"geneva","640","143","563","15","125439","76763","94982","94982"
"geneva","645","87","434","10","125609","76933","95036","95036"
"geneva","650","54","331","7","125734","77058","95067","95067"
"geneva","655","33","248","5","125829","77153","95088","95088"
"geneva","660","20","182","3","125900","77224","95101","95101"
"geneva","665","11","132","2","125952","77276","95109","95109"
"geneva","670","7","95","1","125989","77313","95113","95113"
"geneva","675","4","67","1","126016","77340","95116","95116"
"geneva","680","2","47","1","126035","77359","95118","95118"
"geneva","685","1","33","0","126048","77372","95119","95119"
"geneva","690","1","23","0","126058","77382","95119","95119"
"geneva","695","0","16","0","126065","77389","95120","95120"
"geneva","700","0","11","0","126070","77394","95120","95120"
"geneva","705","0","7","0","126073","77397","95120","95120"
"geneva","710","0","5","0","126075","77399","95120","95120"
"geneva","715","0","3","0","126077","77401","95120","95120"
"geneva","720","0","2","0","126078","77402","95120","95120"
"geneva","725","0","1","0","126079","77403","95120","95120"
"geneva","730","0","1","0","126079","77403","95120","95120"
"geneva","735","0","1","0","126079","77403","95120","95120"
"geneva","740","0","0","0","126080","77404","95120","95120"
"geneva","745","0","0","0","126080","77404","95120","95120"
"geneva","750","0","0","0","126080","77404","95120","95120"
"geneva","755","0","0","0","126080","77404","95120","95120"
"geneva","760","0","0","0","126080","77404","95120","95120"
"geneva","765","0","0","0","126080","77404","95120","95120"
"geneva","770","0","0","0","126080","77404","95120","95120"
"geneva","775","0","0","0","126080","77404","95120","95120"
"geneva","780","0","0","0","126080","77404","95120","95120"
"geneva","785","0","0","0","126080","77404","95120","95120"
"geneva","790","0","0","0","126080","77404","95120","95120"
"geneva","795","0","0","0","126080","77404","95120","95120"
"geneva","800","0","0","0","126080","77404","95120","95120"
"geneva","805","0","0","0","126080","77404","95120","95120"
"geneva","810","0","0","0","126080","77404","95120","95120"
"geneva","815","0","0","0","126080","77404","95120","95120"
"geneva","820","0","0","0","126080","77404","95120","95120"
"geneva","825","0","0","0","126080","77404","95120","95120"
"geneva","830","0","0","0","126080","77404","95120","95120"
"geneva","835","0","0","0","126080","77404","95120","95120"
"geneva","840","0","0","0","126080","77404","95120","95120"
"geneva","845","0","0","0","126080","77404","95120","95120"
"geneva","850","0","0","0","126080","77404","95120","95120"
"geneva","855","0","0","0","126080","77404","95120","95120"
"geneva","860","0","0","0","126080","77404","95120","95120"
"geneva","865","0","0","0","126080","77404","95120","95120"
"geneva","870","0","0","0","126080","77404","95120","95120"
"geneva","875","0","0","0","126080","77404","95120","95120"
"geneva","880","0","0","0","126080","77404","95120","95120"
"geneva","885","0","0","0","126080","77404","95120","95120"
"geneva","890","0","0","0","126080","77404","95120","95120"
"geneva","895","0","0","0","126080","77404","95120","95120"
"geneva","900","0","0","0","126080","77404","95120","95120"
"geneva","905","55","17","3","126007","77331","95066","95066"
"geneva","910","220","69","14","125789","77113","94905","94905"
"geneva","915","493","156","31","125424","76748","94635","94635"
"geneva","920","872","277","55","124914","76238","94258","94258"
"geneva","925","1349","433","86","124258","75582","93773","93773"
"geneva","930","1911","623","122","123457","74781","93181","93181"
"geneva","935","2539","847","162","122511","73835","92482","92482"
"geneva","940","3215","1105","206","121420","72744","91675","91675"
"geneva","945","3926","1391","252","120185","71509","90762","90762"
"geneva","950","4660","1703","299","118805","70129","89742","89742"
"geneva","955","5408","2036","348","117283","68607","88616","88616"
"geneva","960","6162","2386","397","115617","66941","87384","87384"
"geneva","965","6920","2752","447","113810","65134","86046","86046"
"geneva","970","7679","3131","498","111860","63184","84602","84602"
"geneva","975","8440","3521","549","109768","61092","83052","83052"
"geneva","980","9201","3919","601","107535","58859","81397","81397"
"geneva","985","9963","4323","653","105162","56486","79636","79636"
"geneva","990","10725","4730","704","102647","53971","77769","77769"
"geneva","995","11488","5141","756","99992","51316","75797","75797"
"geneva","1000","12251","5555","808","97196","48520","73719","73719"
"geneva","1005","13013","5969","860","94260","45584","71535","71535"
"geneva","1010","13776","6385","912","91183","42507","69246","69246"
"geneva","1015","14539","6802","963","87967","39291","66851","66851"
"geneva","1020","15302","7220","1015","84610","35934","64350","64350"
"geneva","1025","16065","7637","1067","81113","32437","61743","61743"
"geneva","1030","16828","8055","1119","77476","28800","59031","59031"
"geneva","1035","17591","8473","1171","73699","25023","56213","56213"
"geneva","1040","18354","8891","1223","69782","21106","53290","53290"
"geneva","1045","19117","9309","1275","65725","17049","50261","50261"
"geneva","1050","19879","9727","1327","61528","12852","47126","47126"
"geneva","1055","20533","10111","1372","57336","8660","43993","43993"
"geneva","1060","20966","10425","1403","53296","4620","40970","40970"
"geneva","1065","21182","10670","1420","49407","731","38056","38056"
"geneva","1070","21187","10845","1424","45670","-3006","35253","35253"
"geneva","1075","20996","10952","1415","42083","-6593","32559","32559"
"geneva","1080","20635","10990","1395","38648","-10028","29975","29975"
"geneva","1085","20143","10960","1366","35363","-13313","27499","27499"
"geneva","1090","19553","10864","1330","32227","-16449","25131","25131"
"geneva","1095","18894","10709","1291","29239","-19437","22871","22871"
"geneva","1100","18188","10504","1248","26400","-22276","20719","20719"
"geneva","1105","17456","10256","1203","23707","-24969","18674","18674"
"geneva","1110","16711","9973","1156","21159","-27517","16736","16736"
"geneva","1115","15958","9660","1107","18756","-29920","14903","14903"
"geneva","1120","15202","9321","1057","16498","-32178","13176","13176"
"geneva","1125","14443","8959","1007","14382","-34294","11555","11555"
"geneva","1130","13684","8581","956","12409","-36267","10039","10039"
"geneva","1135","12923","8192","905","10578","-38098","8630","8630"
"geneva","1140","12161","7795","853","8888","-39788","7325","7325"
